sentimen,Tweet
0,wkwk egois ga sihh gatauuu huhu emg kita ga jauh2 sama ot6 an 
0,kadang orang yang ingin ditemukan sedikit egois dia tetap memilih siapa yg boleh menemukannya 
0,bukan kating tapi kakel smp dulu gue teriakin kak xxx bego pas pulang besoknya dia nyariin gue d 
0,16 memang perilaku pendukung spt itu apa pun dipolitisasi demi kekuasaan pribadi termasuk bencana alam kalau 
0,mesakke ik pengen aku ngewangi mbeneke 
0,kamu jangan mancing aku marah dari kemarin aku gak ada marah2 ke kamu loh
0,kamu kok maruk 
0,semakin lo sering posting kinerja fpi semakin gw kejang karna itu lo gak tau kita kita k 
0,maaf teman bila 1 2 hari ini saya nggak update status karena sedang berada di blank spot area tapi bila nemu sinyal ki 
0,iya wa untungnya hp ga ikut dimaling di kantong samping akutu naruhnya ya ampun ngeri jaman skr 
0,ibadah yg kita lakukan belum tentu berpahala sedangkan maksiat yang kita lakukan sudah pasti menghasilkan dosa 
0,report him please buat semak tl 
0,kamu jahat jahat bgt udah ngambil hati saya ga pernah dibalikin 
0,cinta sejati adalah ketika kamu harus merelakan dia pergi meski tahu dia tak akan kembali tapi kamu tahu dia selalu ada di hati 
0,gaduh ke tak puashati ke sakit hati ke rindu ke benci ke sayang ke insecure ke any kind of feeling let your partn 
0,aku pusing garagara kamu 
0,dia cuma iseng membuka obrolan denganmu karena lagi kesepian aja bukan niat mau membuka pintu lebar lebar buat kamu masuk 
0,awas aja kamu ninggalin aku obrak abrik kerajaanmu 
0,babekasihtau inul daratista mengaku memendam kekesalanelama 15 tahun pada rhoma irama beginilah awal mula perse 
0,ada yang nepok bokong gue buset dah gue kaget dong gue nengok ke belakang yang cowok cowok lagi pada hormat gu 
0,ini kejadia musibah di palu dan donggala ini kok aneh ya di lombok di aceh kena musibah mereka gk nja 
0,pengen balikan sama kamu pacar aku yang sekarang nggak seperti kamu yang pengertian 
0,persamaan kamu sama permen awalnya manis akhirnya bikin sakit
0,kamu aja yang gatau
0,gak memukul jd kamu otaknya yaa provokator nya 
0,kita dulu dilatih utk congak kids nowadays suruh congak punya lah lambat i don't know how maths are taught these days bu 
0,kalo adek aku marah kamu maju paling depan yah 3
0,kadang kita seperti nobita mencintai seseorang yang tak tau hatinya untuk siapa 
0,astagfirulllah biadab sekali apa ini ada hubungannya dengan dana triliunan yg hilang atau masalah lain sam 
0,terus kondisi indukan anjing ras di breeder tuh kayak gini kalau kamu beli anjing di pet shop sama aja ka 
0,kadangkala hidup ini jadi teruk bila kita jujur pada orang yang salah
0,nanti kalo dibuka bantuan internasional ada isu kristenisasi yg dituduh jokowi lagiudah jangan politisasi bencana 
0,18 juga kalau mau menuruti logika pendukung yg biadab itu tentu saja dengan enteng kita bisa melihat data bahw 
0,kita keributan aja
0,kita dilarang taat kepada kemungkaran 
0,jangan salah paham mereka digreb 
0,aku mencintaimu karena tidak ada pilihan lain karena aku tidak bisa mencintai orang lain selain kamu 49 days
0,ong kamu itu candu 
0,perpus fisip ga seru deh masa jam istirahat petugasnya trus kita yg lg baca skripsi ddlm dsuruh keluar kn ga enak 
0,jadi kita itu apa 
0,kamu jangan grogi gitu dong base 
0,depan kita bajet memahami belakang macam tueminggu dua ni jelas betul perangaielama ni jenuh menangkan dia
0,kalau la boleh buat thru camera fuh mesti nonstop and kita rasa annoyingnya bebudak ipx ni hehe
0,kamu yang dichat aku yang sakit 
0,kan jangan jeles dianya tahu harus kemana ea eaa cyg 
0,semua anak berlindung di bawah meja masing masingemua anak remuk sampai ke tulang mereka mungkin dapat selamat 
0,dendam menyebabkan imunitas tubuh kita mati disitulah bermula awal segala penyakittress kolesterol tinggi darah tinggi jantung dll 
0,betul sekaliayang beberapa kalimat ini saja mereka tidak paham dan melebar kemana mana
0,jangan dong wkwk
0,don't be cheesy please bukan kita banget btw gelap sesak mah hati lo
0,enggak usah bersikap seolah olah kamu penuh dengan teka teki kamu diem aja kadang aku gak ngerti 
0,aku ga peduli berapa harganya aku ga peduli kamu suka apa ngga aku ngga peduli kalo nanti kebuang 
0,kamu lagi ultah jan sedih sedih
0,pria sering kehilangan wanita yg dicintainya karena mereka tak pernah mau belajar menghargai perasaan wanitanya 
0,awalnya agak kecewa liat mv nya tapi makin sering diliat kok jadi suka apalagi pas tau artinya ah mungkin karna ini l 
0,buat kalian yg masih sibuk iri dg negara tetangga cobalah lihat daftar ini indonesia masuk dlm nomer 2 fanbasevt terbe 
0,dia menagis pon kita boleh dgr 
0,kenapa ya gw pgen sumpahin para penjarah penjarah di palu itu biar kena musibah harusnya sgera sadar tuhan sudah 
0,ngayal yang engga engga aku 
0,ketika dia yg kamu cinta melakukan salah tak perlu memberitahu semua temanmu karena bukan mereka yg akan memaafkan tap 
0,tak bisa dipungkiri bahwa telah pernah komunismemengancamnegeri dan menorehkan peristiwa berdarah paling memalukan sekalig 
0,kok goblikeh kamu 
0,antropolog amerika robert jay tahun 1953 turun ke jateng menggambarkan kekejaman pki mereka menggunakan kekuat 
0,makanya to gausah terlalu cinta sama kantor kamu mati atau resign mereka juga ga peduli dan ga ada sedih sedihnya 
0,jadi ingat kader paai gariindra yg bakar sekolah 
0,yah yah baru mau minta kamu nih
0,curhatan akhi akhi yg kerap meinginternalisasi social anxiety takut kalau stok cewek habis diakuisisi lelaki korea sela 
0,begitu ngerinya negeriku sungguh biadab oknum yg melakukan ini semua
0,wqwqwq kan kita udah putus
0,untung aja aku gak temenan sama kamu nder
0,apa yang lebih basi dari kamu sudah makan belum bambanggg nggak makan sekali gak akan menyebabkan kematian 
0,orang yg teriak2 nkri harga mati anda minta ikut menyalah2kn pemerintah yg sdng bekerja membantu saudaranya yg sdng kena m 
0,diemin aja itu ampuh di akuuka diolok gw diem2 bae eh mereka cape sendiri akhirnya stop deh klo ngikuti 
0,kamu udah tau tapi ngeselin 
0,inna lillahi ternyata benar bunda ratna dianiaya biadab dan keji cara membungkam khas pkiudah sangat melampaui bat 
0,anda menyimak percakapan kami dan lalu meniru nya di awak media instagram gak bisa dibiarikan 
0,simpulan penyebab bencana berdasar pada premis premis yang menyesatkan dan merujuk pada pengetahuan mereka yang dangkal
0,iya pak lapar nya kayak limbadmpe makan tipi segala itu laper apa mau bikin rental ps 
0,bangcad kamu mbak mau ta tak doain olshop mu bangkrut 
0,gara gara ini negara kita diketawain negara sebelah aduuuh emang iq yang buat tinggi2 yaa ngga kuat gue 
0,kasian para bapak bangsa yg merumuskan pancasila mereka pasti sedih klo tau ternyata generasi pancasila nya spt itu
0,apa yang cannot brain oh lupa lelaki melayu suka mengharapkan isteri buat semua kerja rumah dan la 
0,mereka gak kaya seperti lu yg gak pernah susah dapat makan 
0,ini serius beneran mereka makin kurang ajar maen kekerasan 
0,jikaaku masih sayang tapi dianya tidak bagaimana aku tidak punya ice cream tapiakan aku cari agar kamu membaik 
0,kamu kalo mau percaya ramalan terserah tapi gausah disebar bisa ini bisa jadi semacam teror buat org lain
0,kamu pelupa tapi aku lebih pelupa teuing 
0,kalo ada gerombolan kardus maki2 amp ngamuk2 ga usah diladeni percuma kita ngomong apapun kalo sdh benci kebaikan 
0,kawan2 jangan hiraukan oleh pasukan golput yg cuitanya memojokan pasangan capres amp cawapres jokowi amp hk ma'ruf ami 
0,edan ini yang keliatannya akun simpatisan fpi bisa banget ngomong nolongin orang yang kena bencana tapi sekaligus ngatai 
0,musuh jokowi akan tetap serang jokowi siapapun cawapresnya dan akan tetap dukung siapapun lawan jokowi kalo gak m 
0,kenapa sanksi ini harus di lawan karena kejadian kemarin itu adalah akibat dari tidak becusnya p i dan negara kemenp 
0,gus sy blm bs hapus pilu krn kehilangan teman terbaik kena kanker paru seandainya wkt bs diulang hal plg k 
0,ketika kita dikecewakan dan disakiti oleh org yg kita syg terkadang lebih memilih utk diam dan mengalah drpd harus memperbesar masalah 
0,narasimu bilang menutupi ketidakmampuan dan rakyat jadi korban itu niat mempolitisasi amp 
0,ternyata para pembela kebijakan pak ck tidak mengerti bahasa indonesia mungkin mereka dari planet namex 
0,kita slalu ingat bersyukur saat sedang diberi rezeki tapi sering lupa bersyukur saat diberi masalah kesulitan terimakas 
0,ga ngei lagiama mereka 
0,kecewa sih tapi yasudah namanya juga sepak bola indonesia kalo kamu bisa juara sungguh luar biasa dijegalnya 
0,mikirin orang yang gak pernah mikirin kita itu emang bikin gila 
0,dgn memilih menjadi golput bisa jadi akan membuat negri ini jatuh ke tangan yg salah kecewa boleh tapi menggada 
0,jika humorku terlalu keras dan sulit kau cerna kamu terlalu aleman jadi temenku wkwkw lueh
0,aku kangen kamu kangen banget 
0,buat dai yguka umbar kebencian kita lari dari tv yg isinya kotoran pergi ke majelis yg kita dapet kotoran dibawah ke maje 
0,kamu yang bejat langsung jawab ya allah 
0,jangan bagi tulang
0,kamu harus tahu tanda tanda kalau temanmu ternyata itu fake friend yang wajib kamu jauhi ini tanda tandanya 1 pertemanan 
0,daoming feng menegurhancai karena datang ke rumahnya sebagai pelayan dirinya tak elegan sama sekali gimana kalau kamu ada di 
0,aq berdo'a semoga kamu ga lihat pelangi emg kenapa say biar kamu ga nemuin jalan pulang ke kayangan 
0,semua itu pilihan hidup dan kadang pilihan tidak berpihak kepada kita kalau tidak bisa jadi antidot jangan ikut ikutan j 
0,indonesia rawan bencana 
0,di saat kita sedang bergelak tawa ketika ini budak form 3 sedang berduka sambil skip soalan math yg susah
0,dan tidak ada negara yang berulang2 menyatakan akan diproduksi massal sementara kita ga data seberapa besa 
0,pendukung bosan bingung presiden jokowi begitu cepat krja nya kemaren minggu pagi diolo jogja langsung palu b 
0,enggak kamu ga sespesial itu dia melakukan itu ke banyak orang yang selain kamu juga kok 
0,cewek dan cowok lagi berantem kamu ga pernah ada waktu buat aku aku sibuk kerja aku juga kerja yaudah kit 
0,kamu ga romantis soon 
0,kamu goblog 
0,ngamar kan manjaan ngusel2 hihh kamu yang mesum nihh
0,dalam keadaan prihatin sperti ini bukannya bsa saling bahu membahu ehhh kok malah masih sempat2nya mem bul 
0,dari segala ketakut takutanku salah satu ketakutan terbesarku ialah ketika kamu tak lagi takut kehilanganku 
0,kamu kemanaaaaaa akuama kangen tauuu 
0,mmg dalam hidup ni semua benda kita tak boleh expect too much nnt kita sakit too much jugak since aku dah hadap 
0,sedih2 kita pegi amek gambaome structure shot at kyunghee univ 
0,soal pemukulan ratna sarumpaet setelah membandingkan fotonya dugaan saya itu hoax kita tunggu saja hasil pemeriksaan pol 
0,air mata kami sudah habis yang tersisa hanya rasa semangat mewek gue denger salah satu korban palu ngomong itu 
0,vytl hai mantan ku katanya ga mau kapelan mau nsa taunya udah dapat yang baru aja semoga ya kamu ga ngel 
0,kalo orang minta tolong secra sopan kita akan membantunya dengan senang hati tapi kalo minta tolong dengan cara matah sege 
0,hidup itu ibarat telepon dari sang kekasih ketika terputus tiba tiba kita sadar berapa banyak waktu yang telah disia siakan
0,gak sekalian bencana itu salah nomer 1 atau nomer 2 
0,klang is so hambar tak tahu nak buat maksiat kat mana
0,mereka kan anti mainstream mainstream club kaya ini disaat idol lain manis2 mereka aiguu gue geleng2 kepala aj 
0,harus diwaspadai juga nih mereka sampa 
0,kenapa kamu selalu mengatakan hal yang buruk kepada presidenensasi dan ocehanmu sudah di ketahui oleh masyarakat 
0,rlt kadang gw merasa paling miskin diantara mereka kadang gw kesal dan merasa paling sengsara hidupnya tapi ti 
0,ada dunia di sekelilingmu ada aku di sampingmu namun kamu mendamba rasa sendiri itu 
0,saat orang yg kamu cintai pergi hanya kehampaan yg kamu rasakan rika i hold you 
0,kadang kebaikan kita sering disalahartikan 
0,bila kita suka dengan kesalahan saudara kita itu tanda penyakit hati dan hati yang berpenyakit takkan bisa menyembuhkan lain hati
0,giliran budayanya dicolong negara lain marah tapi sebagai yang punya budaya males untuk melestarikan jangan gitu ya kawula 
0,aku udh pernh brntm masalah ini juga bbrpa buln yg lalu sma org yg sama tapi emg di sini yg suka kp 
0,jangan kecewakan orang lain hanya kerana kita pernah dikecewakan the point is buanglah sifat nk blas dendam tu klau 
0,kita tidak bisa mencegah atau menghapus perasaan kita hanya bs mengendalikannya atau dikendalikan olehnya 
0,ada kabar ratnaarumpaet dipukuli kalo kabarnya benar ya kita turut menyayangkan kejadian tersebut semoga lekas 
0,antropolog amerika robert jay tahun 1953 turun ke jateng menggambarkan kekejaman pki mereka menggunakan kekuatan mereka 
0,temu butuh rindu rindu butuh waktu dan kamu 
0,ingin jujur bahwa aku cinta padamu tapi aku juga tidak mau kau merasa bersalah karena tidak sanggup berkata iya kita sud 
0,kekmana rasanya dicurhatin dua orang yg keduanya sebenernya harus menyelesaikan masalah mereka sendiri tapi dua2n 
0,bapak walikota yang terhormat mana dirimu nampakkan wajahmu di hadapan masyarakat kota palu bahkan rumah kita saja be 
0,hidup cuma digunakan untuk mengumbar kebencian apa presiden 
0,tahu diri aja bisa gak sih da kamu tuh cuma prioritas ke 6 nya dia udah ya tahu diri gausah banyak minta 
0,hindari politisasi gempaulteng prabowo pilih galang dana kalau kita datang berkunjung yang ini bisa merepotkan 
0,kenapa sih saya ngerasa kamu bukan hanya untuk saya 
0,kata pemimpin kita tdk ada penjarahan di sana dan hal seperti ini masalah kecil 
0,maneh kudu ngabela harga diri kumaha carana kudu juaraekalipun dunia membencimu kita persi85alawasna bobotoh 
0,aksi terorisme tidak bersumber dari agamaemua agama amp semua ideologi di muka bumi pernah dijadikan alasan aksi t 
0,gimana kalo kamu diposisi ceweknya nder kamu bakalan marah nda 
0,padahal daerah sana daerah yg punya kepercayaan terhadap allah bisa bisanya kyak gitu ke sesama korban di jepang 
0,gak usah lapor sana sini lg gak ada gunanya mau membela klau ada kepen 
0,duka donggala dukaku duka palu dukaku duka mamuju dukaku mari kita sumbangkan doa untuk kesembuhan fisik yang terki 
0,tidak sekali kali bahkan kamu tidak memuliakan anak yatim qs al fajr 89 17 nauzubillah 
0,tidak akan ada kebahagiaan dalam dunia yang membuang semua hal yang mereka anggap tidak perlu monkey d dragon
0,kalo kamu percaya tuhan ngapain kamu percaya sama peramal toh tuhan yang ngatur semuanya tapi klo emg 
0,tapi gimana ya kalau aku sih mending ga usah memulai sesuatu yg ga bisa kamu lanjutin iya kalo misal 
0,jatuh air mata bila tgk gambar bff kita dulu happy2 dgn kawan baru terima kasih sbb dulu pernah jadi sahabat terbaik aku 
0,kadang kadang apa yang kita suka tu tak semestinya kita miliki 
0,maksudku gini kalo kamu pernah curhat disakiti dikasarin dll kemudian kamu bilang cukup dan mau pergi lalu beberapa mingg 
0,sakti a 
0,ga     
0,perilaku barbarnya uda meresap ke otak dan mengendap di dna terdalan miris gueee
0,pejabat pemerintah yang mana yang menghujat dan menuduh anda macam2 
0,kita di gembosi secara terang2an dan aku yakin kita bisa melawan kemustahilan sampai mendapat bintang 3 di dada 
0,kamu dan temanmu malah parah lawas kagak ada apa lagi baru sukanya mengabaikan kebaikan ora 
0,cebong gerah lihat fitnah mereka selama ini dibalas fpi dgn aksi sosial demi kemanus 
0,tanya lah hubungan kita nih gimana digantung kan gaenak
0,sok tau kamu d
0,maaf kalo belom bisa ngajak kamu makan enak maaf belum bisa mengajak kamu jalan jalan ke tempat enak maaf kalo ak 
0,hati hati kadang saat kita kesal orang pertama yang menjadi luapan emosi adalah orang yang kita sayangi 
0,habisnya kamu nyebelin
0,kalo mau bercanda itu coba kata katanya di saring dulu mana yang menyakitkan mana yang enggak mana yang sesuai fa 
0,seketika aku sadar bahwa bahagia tentang kita berhenti di 'semoga' 
0,acap kali kebohongan memanjakan kita dari pahitnya realita yang ada 
