Tweet,Sentimen
"@hanibunnyhoney Alhamdulillah. Awak dapat bantu adik awak. Itu, insyaAllah, dah cukup bagus untuk dia. Orang lain mungkin tiada siapa bantu. Tak ada gajet, tiada data, tiada siapa pandai teknologi nak siapkan kelas untuk dia. PdPR tak semestinya online. Offline juga diterima.",1
"@artvminiee jangan lupa sarapan, jangan lupa senyum, semangat/daring/kuliah/kerja, pokoknya semangat buat hari ini, have a nice day - !!❣️

selamat mengawali hari pertama dibulan maret, semoga bulan ini bisa jadi bulan penuhhhh kebahagiaan :p",1
"Maksimalkan pengalaman belajar dari rumah. Mendukung pembelajaran online lebih lancar dan tanpa hambatan dengan personal computer yang didukung oleh Intel.
💻HP NOTEBOOK 14S-CF 3039TU
💻ACER A514-53-3852
💻ACER A514-53-32F7
Informasi dan Pemesanan
Hubungi WA Admin : 082208255187 https://t.co/dY78nZo2qB",1
Sepertinya kuliah online semakin meresahkan,0
"@thestorykids @Stray_Kids pas fanmeet ntar bahas teori comback, jadilah kelas online bareng skz, pusing2 dah",0
"@JimmyArdyan @bdngfess Ya ada ada ajah atuh hahaha.
Aku sekolah daring kak.
Nak kelas 1 SMA nih 🤣🤣🤣",1
@A100888 Beruntung aku WFH om. Jd walopun lg sakit ttp bisa kerja.  Tentunya kerja sambil rebahan :) hehe tp ttp berasa ngantuk ya efek obat ini pasti 😴,1
Pembelajaran secara daring ini dilaksanakan untuk menggantikan pembelajaran tatap muka yang tidak dapat dilaksanakan karena pandemi virus Corona yang sampai saat ini belum berakhir. https://t.co/UpI9seMGyK,1
Naharey penat kelas online,0
"tadi sore saking gabutnya malah tidur, baru bangun jam segini, padahal mulai besok sudah tidak bisa wfh",0
"@brgsjks @NabilHussein Assalamualaikum.

Kami ada buat kelas mengaji secara ONLINE, dari IQRA' sehingga pembetulan bacaan AL-QURAN dan TAJWID, masa boleh tentukan sendiri.

*KOD VOUCHER PENDAFTARAN PERCUMA: TPA011*

#kelasonlineassyarif

Klik link di bawah untuk pendaftaran:
https://t.co/9iwnI4vnHo https://t.co/Lkeu67xZYK",1
@Radja_Nusantara WFH kan?,1
"Mengadakan pengecekan rutin dan mematikan listrik di daerah itu, saya sebagai pelajar di tengah situasi pandemi menjadi tidak bisa mengikuti kelas dan membuat tugas karena semua berjalan secara online dan sangat membutuhkan wifi. Jika saya mendadak tidak mengikuti kelas tanpa--",0
"@rhinoxeros_ Daftar kredivo mudah banget, mau kredit hape? Bisa, mau pinjem uang juga bisa😅

yuk silahkan download dan daftar kredivo, jgn lupa siapkan KTP + NPWP dan akun belanja online seperti shopee, lazada, dll. pakai kode refferal dari kantor KRDSP015 agar tingkat acc tinggi https://t.co/EkXvrmx4en",1
"@hrdbacot Kelen enak WFH, lah kita yang di manufacture, jalan trosss wkwk",0
"hidup gue udah kacau, makin kacau gegara kuliah online https://t.co/yBqHU6DsEy",0
Simak Inovasi UMY di Kulon Progo untuk sekolah dalam pembelajaran di masa pandemi ~&gt; https://t.co/0AaEqQ6l9E #kknumy #umyogya #umydukungumkm #umymengabdi #umybergerak #kknradioedukasi @kknumy @umyogya,1
Mau mulai bisnis fashion bersama desainer Ivan Gunawan boleh nih #updateblog https://t.co/p6vbR9goR6,1
"@collegemenfess Ditunda sampek offline nder, kemaren semepet mau online tapi akhirnya bikin petisi buat diundur sampe kuliah offline. Tapi yang pengen online tetep bisa",1
"Aku berasa kyk anak ansos, orang tua, sodara, dan tetangga pada kumpul di acara nikahan, akunya malah WFH dan gak bisa ditinggal 😂

Gapapa2, aku kuat demi mencari cuan buat modal nikahan jugak wkwk 😂",1
"@subtanyarl Stigma Pembelajaran Daring: Nilai Semata atau Ilmu?
.
pendapatku: ga bisa dipungkiri, siswa sekarang lebih mengandalkan google dalam menyelesaikan tugas bahkan matematika sekalipun demi memenuhi tugas dan nilai. pikiran mereka pasti: penting ngumpul dapet nilai. jadi aslinya -c",0
"⭐️Webinar “BIOSCOPE Talk:Yuk,Baper Online!”⭐️
dengan materi yang sangat menarik:

☆ Talkshow : Tips and Trick Masuk FK Unpad - oleh Mahasiswa FK Unpad
☆ Strategi Memilih Jurusan - oleh Rumah Belajar Daniel

[Note : Webinar terbuka untuk UMUM bagi kelas 10-12 dan yang lainnya] https://t.co/73MjOj8FR0",1
"Bantuan Pemerintah Rp 2,4 Juta untuk Modal Usaha Dilanjut Sampai 2021 Buruan Daftar Syaratnya Mudah https://t.co/vwNJ7VwN5A 

Download aplikasi https://t.co/QONBDolHgl untuk akses berita lebih mudah dan cepat:
Android: https://t.co/aSmHHsvXiu",1
"@subschfess ""Pembelajaran Daring Membuat Siswa Lebih Baik dalam Memahami Materi Pelajaran"" jgn lupa tf nder",1
"Wfh hari sabtu. Niat hati mulai jam 7 biar cepet siapnya biar bisa leha2, eh ternyata ada kesalahan dan harus ngulang banyak. Sh*t happens :')",1
huhu sedih banget kelas sejarah interior online:( padahal kalo offline ada jalan2:(,0
@ohmybeautybank Awal kelas 9 (2016) sampe akhir sem 1 (2021). Baru sadar mati gara2 gaperna make sejak daring:( https://t.co/abJAcVt1zJ,0
"@ttaeflw jangan lupa sarapan, jangan lupa senyum, semangat/daring/kuliah/kerja, pokoknya semangat buat hari ini, have a nice day - !!❣️

selamat mengawali hari pertama dibulan maret, semoga bulan ini bisa jadi bulan penuhhhh kebahagiaan :p",1
"[cm] disini ada yg pengalaman kuliah sambil kerja?btw aku baru masuk smt2, kuliah masih daring,biasanya bisa ga ya kerja diluar kota?",1
"@teegertae Ada kelas, aku daring jam 7 pagi",1
kesulitan selama wfh.. https://t.co/4AXENw5ZSd,0
"Bangga bgt nih sama KKP yg tiap lantai ada ruang laktasi yg nyaman + ada kulkas, pun ada daycare juga. Tahun kmrn juga full WFH sejak pandemi sampai akhir tahun buat ibu menyusui 🥰🥰🥰🥰 https://t.co/zu6lGPTDqb",1
Partner sejati Online shop kamu. Kirim barang Ga ush antri Tinggal hubungi Layanan Pickup kami di 0856 8000027,1
"percuma kalo ngambil tourism tapi masi kuliah online, ntar ga jalan jalan😭",0
"""Zoom Pro"", cara baru flexing di kelas online",1
"@pln_123 PLN di daerah klabang,kabupaten bondowoso,Jawa Timur sudah berminggu minggu hampir setiap hari Listrik disini Padam,apalagi masa pandemi gini,Yang sekolah dan Kuliah merasa sangat terganggu karena harus Melakukan Pembelajaran daring jika listrik sering padam gini gimana?",0
@peacyjuns berarti masi daring ya? moga naik kelas udh bisa offline ya!!!,0
Kr! Kalian yg ikut PMMB batch 2 2020 tapi Wfh full gajinya berapa? Aku udah di tanya belum ada jawaban :( atau ada yg sama belum dikasih gaji udah 6bulan:(,0
"@safetyshalia Halo Bpk/Ibu, saat ini layanan mandiri online terpantau normal, kami persilakan mencoba kembali secara berkala dgn mohon dipastikan jaringan dlm keadaan stabil dan tdk menggunakan wifi. Tks ~ Theo",1
"@collegemenfess Ya Allah kalo masuk pun gue udah semester tua, ntar kalo sidang offline gimana ya takod. Kuliah daring 3 semester aja hah hoh hah hoh😭",0
"@agus_jakun @bankmandiri Halo Bpk Agus, saat ini layanan mandiri online terpantau normal, utk memastikan mohon informasi capture keterangan kegagalan yg dialami melalui DM. Tks ~ Theo",1
Pagi pagi setting kelas online dekat mak ✨,1
"Team WFH atau WFO nih gaes? Spesial hari pekerja nasional, apa kata mereka sih tentang pekerja di Indonesia?

#haripekerjanasional 
https://t.co/a7AaPrUbSo",1
Istg almost a year kuliah daring mataku mulai lelah pakai BANGET.,0
@mila_riaa Shombong amat yang WFH 🤣🤣🤣,1
💙 happy 1st anniversary sekolah/kuliah daring 😘,1
Tahniah kepada peserta2 yang telah mendaftar untuk mengikuti kelas 'SAHAM ONLINE COACHING' pada hari ini dan esok.,1
"@nctzenbase Izin, mohon bantuannya 🙏

Jika memenuhi kriteria:
1. Berusia 13-18 thn
2. Blum menikah
3. Tinggal bersama keluarga (selama satu bulan terakhir)
4. Sedang Pembelajaran Jarak Jauh (PJJ)/ Pembelajaran daring

Mohon bantuannya mengisi kuesioner: https://t.co/iVC9eb8RLn
Terima kasih",1
"#EnergiToday
@pertamina menggelar Pertamina UMKM Academy : Fast Track pada akhir 2020.
Pembinaan diwujudkan dalam berbagai macam bentuk, seperti pelatihan daring, pameran virtual, hingga program yang membantu mereka naik kelas. https://t.co/43e5rW1DkO",1
@FirstMediaCares tolong banget ya ini min wifinya gk bisa konek 😭😭😭 sampai kapan min? Mau kelas online nih ? 😭😭😭😭 111799805,0
@winonadonna kamu wfh ga hari inihhh?,1
"@FiersaBesari Hai, kebetulan gw jual custom mousepad nih. Cocok banget buat kalian, yg lagi sekolah online or lagi kerja, biar kerjaan kalian produktif.

Oh ya berlaku hari ini, gw kasih harga menjadi 45rb aja ✌😁

Langsung di order cuy :) (dm me for order) https://t.co/0U2CUbU1iL",1
"Produktif gila wfh hari ni. Berbalas balas email dengan client, lepas hantar quotations, lepas tu hantar invoices pula. Ihiksss.",1
"Selamat pagi perempuan2 hebat, yang udah duduk di depan laptop, atau yang lagi beberes rumah, masak dan sambil ngurusin anak sekolah online, atau yg lagi menembus kemacetan berangkat kerja. Yuk semangat yuk, kalian bisa, kalian kuat, it's not easy but it's okay😊",1
"Siswa-siswi SMA lulusan 2020/2021 udah mikirin nambah teman baru dan relasi di dunia perkuliahan, 
..
eh masuk kuliah langsung daring.",1
Abis itu kan w subuhan terus tidur lagi bentar. Nah malah mimpi di interogasi SM ditanya kenapa ratio performance nya jelek disalahin kebanyakan wfh 😭,0
"Kok bisa sih mba? Kamu kan kuliah kerja terus masih open po terus, klo aku capek udh sibuk daring. Bisa pasti bisaa tinggal niat nya masing masing mau pegang duit sendiri ga",0
@bisquitcoklat Pusing anjirr kelas daring lama2 🥴,0
"jujur iya soalnya nilai gue bagus bagus offline, masuk 10 besar kelas mulu ga pernah di luar 10 besar. online turun ranking gue jdi 13 sama 15.. haha dadah 10 besar. 🚶🚶🚶 https://t.co/E0RFCpLxEu",0
"@gariztx Lg siap2 ngelaptop, wfh nih😐",1
"@poppysjulia ☹️ mau d buang sayang tapi ga d buang juga ga bakal kepake lagi yaa . 

Jadi mikir mikir buat beli makeup nih kalo wfh aja.  Takut mubazir 😄",1
"Sebagai salahsatu alat kontrol terhadap kualitas layanan, setiap pengunjung mengisi IKM secara online melalui Survey Management Balitbangham https://t.co/RaC7qi09RH",1
"@glaxcies Yang butuh belajar Bahasa Inggris intensif bisa banget join di kelas privat Bahasa Inggris online/offline. 

Pengen menguasai materi/ skill Bahasa Inggris khusus? Bisa banget request materi yang mau dipelajari ✨ https://t.co/o8hDMft6hG",1
"🎊Workshop Online🎊

⛅RABU-MINGGU INI
🗓17-21 Feb 2021
 
Yuk, kepoin aja Instagram GAKU
https://t.co/bcDfu5oUZo

Untuk Registasi langsung ke Mimin, yakkk
👇👇👇
https://t.co/5ZWsP6hCcV

😊🙏
#ShopeeBunuhUMKM",1
"Dari peatry kita belajar, kalo lagi wfh mending kerja secukupnya trus tidur.",1
"abis ini dirumahkan lagi, siap 🙏 https://t.co/pBd8iBNQOU",1
"hari pertama kuliah online :)

lagi :"")",0
"@collegemenfess Kuliah online
Kuliah pagi
Organisasi luar kampus
Lulus tepat waktu
Volunteer
Kost
Sem genap
Saintek
Tingkat akhir",1
Bila abg unifi nak datang ni. Sakitnya kelas online pakai data 😭😭,0
@sbmptnfess kalo pjj itu daring (pembelajaran jarak jauh),1
"duluan, besok gue ada kelas daring pagi 👋",1
"[cm] gimana ya biar pas lagi kelas online atau lagi nonton vid pembelajaran di yutub itu fokus, masuk ke otak materinya, dan ga ngantuk. Aku dari awal semester ini pengen fokus tp blm apa2 kyk ngantuk trs ngelamun gt😭 aku bingung jadinyaa, kadang lg nyatet gt suka lgsg (cont)",0
"Kebodohan adalah lu tau hari ini ada online concert, laptop ditinggal di kantor. Dahlah gua capek sama diri gua sendiri",0
"@SugiyantoTtk @mufidayati_id Hari ini ngurus ke kantor BPJS, ternyata diarahkan online, proses selama perjalanan pulang dan di rumah, total 2 jam an selesai... Pakai aplikasi aja pak",1
"Intinya jangan kecewa kalo dapat nilai B. Segitu tuh untungnya kuliah daring. Coba kalo luring, benar-benar dipantau, bisa C. Hahahaha",1
"@tantezenbase Lagi wfh sih, besok baru kerja lagi",1
@haolixy WKWK ga ada kok kan gue pkl wfh 😹lo gmna ly?,1
"tu belum lagi cerita waktu housemate buat kelas online dekat library utm. 

tengah kelas tu, student tanya, ""Dr dekat mana ni? library ka? Dr, please buat tour please.""

😅baru perasan yg dorang 1st year, xpena jejak u. sedihnya..",1
@puspitahati5 Sore mak. Hari ini wfh. Lancar 😂,1
"gimana mau dapet pacar, udah kuliah online, introvert, males pula kalo diajak keluar sama temen🙂",0
WFH di rumah ortu chyeckkkk https://t.co/Para4mQb4K,1
"gara2 kelas 12 US, jd anak kls 10 11 gantian daring sama offline https://t.co/IhLhjZPFuO",0
Tak dapat ikut kelas online buat aku hidup tak senang. Dahla final exam dah nak dekat,0
"Ada yg butuh?
Satu lagi layanan online persembahan anak bangsa Go-ib https://t.co/Ej3xyi7djk",1
to di list klau WFH lebih banyak ketimbang WFO YEEE 😩😩😩😩,0
"Universitas Bina Sarana Informatika bekerjasama dengan MGBK SMA &amp; SMK Kab. Cianjur akan menyelenggarakan Webinar Nasional yang mengusung tema ""Pembentukan Karakter dan Mengembangkan Motivasi Belajar Siswa Pada Pembelajaran Daring di Masa Pandemi""

https://t.co/RElgztW6hi https://t.co/wLbHjAQMoM",1
"Selama kuliah online dirumah trs berbulan bulan , 
sekalinya ditinggal di malang sendiri. Baru sehari dah mewek :(
Ya Allaahh kaya anak kecil :)",1
"Pertanyaan yang sering terjumpai

Teman sekolah =&gt; koen wong jowo ta?
Teman kerja =&gt; awakmu wong osing to?
Teman online =&gt; lu jabodetabek ya?

Fix aku orang Indonesia, aku pribumi rek",1
Cape bgt gw untung senin wfh,1
@claneptune Aminnnn 💪 skrg lg berusaha kok.. WKWKWK gasehat bgt klo wfh terus di rumah duduk2 jajan tidur2an 🙂,0
Sekarang nyari tukang pijit susah ya 😥 pengen banget punggung gue diurut efek dari wfh bener bener bikin punggung pegel 😭😭,0
"[cm] aku lagi praktikum offline, wajar ga sii kalo ngrasa pengen cepet² beres + kuliah online lagi? Soalnya ngrasa ga enak sama temen, aku trmsk org yg ga enakan, kaku. Trs ngrasa engga ada temen bener² yg klop sm aku, soalnya hati manusia gaada yg tau kan aslinya gimana (cont)",0
"@oohmazing_jjh Hai, Kak.
Laporan penggunaan Norma Penghitungan dapat dilakukan melalui DJP Online. Silakan masuk ke menu layanan, lalu pilih menu KSWP. Silakan pilih menu pemberitahuan penggunaan NPPN.
Tks*Egri",1
Semester akhir. Kuliah daring. Ku bimbang apakah harus mengakiri kehidupan per-kos-an ini?,0
@Miracleforwei Mauu kak buat penyemangatku cari kerja online xixi Wish Me Luck 🙏,1
"kenapa interview online pas banget pas tukang AC datenggg kan jadi "" iya pak saya dulu kerja di brwzzzzzzzzzzzzwrwrwrwrblukblukbluk """,0
@thisisyudhis @jakpost Hai kak. Aku guru di salah satu SLB swasta. Selama pandemi ini aku ngajar online. Boleh banget kalo kita diskusi mengenai pembelajaran. Bisa dm aku utk ngobrol lebih lanjut. And i'm so happy bisa ngobrolin tentang pekerjaanku :),1
"kayaknya aku emang harus sering2 distimulasi deh..
ntah itu dengan ikut kelas online, dengerin curahan hati temen, main-main ke suatu tempat... dari situ jd lebih tergugah utk belajar hal baru, jd nemu ide baru.
kayak aktif gt otaknya wkwk",1
@FirstMediaCares wifi mati iniii gimana nihh dari pagi 🤦🏻‍♂️ tolong perbaiki sekarang jadi terhambat nih kuliah daring 😒 id:11414052 https://t.co/zVR32gqhb6,0
@ezash Kalo aku karena kerjanya WFH mix Work from office streaming music kalo wfh aja pake spotify mini. Kalo netflix malah termasuk jarang karena nonton pun gak sering,1
@HaloBCA klikbca ada tapi kan hanya mutasi 2 bulan terakhir. klo ke cs kantor kan bisa minta setahun. nah bisa minta via online gak ini?,1
"@hrdbacot Kalo aku sih masih lebih enak WFH, masih bisa ngerjain kerjaan rumah, gak capek di jalan. Tapi managemen nyuruh seminggu sekali ke office, itupun jadwalnya memang gantian, jadi gk ketemu yg lain.",1
@whitelab_id karena aku acne prone and cocok sama skincare dengan kandungan mugwort and cica dan bentar lg aku udh kuliah online gt aku mau glowing!!!!😭🙏🏻,1
"@eymaze ak makhluk pluto

jangan lupa sarapan, jangan lupa senyum, semangat/daring/kuliah/kerja, pokoknya semangat buat hari ini, have a nice day - !!❣️

selamat mengawali hari pertama dibulan maret, semoga bulan ini bisa jadi bulan penuhhhh kebahagiaan :p",1
"@loovmarkli @hyucksides donee kaaa 😭
kalo from home dan work it tidak pernah lepas streaming aku fav bgt soalny 2 lagu ini 🥺🌻 https://t.co/9AWcSAviKt",1
"Akhirnya kita2 yg sbnrnya msh bisa terus wfh mlah disuruh wfo biar mbak ""can relate"" mau wfo di sby. Stlh kita smua mengiyakan, tidak ada respon dari doi konfirmasi buat wfo. Let see senin wfo apa gak.",0
"@vkookpiy jangan lupa sarapan, jangan lupa senyum, semangat/daring/kuliah/kerja, pokoknya semangat buat hari ini, have a nice day - !!❣️

selamat mengawali hari pertama dibulan maret, semoga bulan ini bisa jadi bulan penuhhhh kebahagiaan :p",1
"@caramellolii Oh keto, trus dirumahkan lagi dong? 🥺",0
"[cm] kuliah online gini pada pengen nyambi kerja gak si? :"" https://t.co/r6hbzhpFSR",1
@munifhamdun semoga culture wfh dengan gaji wfo!,1
"Orang-orang kaya gini biasanya suka kesel kalau  jadwal WFH nya barengan sama long weekend, karena buat mereka mungkin WFH=Libur yang tidak resmi 😬 https://t.co/KJNi0wWGDA",0
"@picapris kuliah mah online, ntar kalo oncam sambil nunjukin pantai asik jg kan",1
@harisnoalanshor Siapa bilang nganggur? WFH nich,1
Eh tapi saya masih mau nyampein beberapa keunggulan ZenBook yang baru diluncurkan hari ini karena mendukung sekali dengan zaman now yang harus #workfromhome hingga teleconference #ZenBookFlip13,1
[cm] Pernah ngga kalian lupa jadwal kuliah selama kuliah online?,0
"Di Masa Pandemi Rumah Quran Adakan Pembelajaran Secara Daring
https://t.co/8FxNmf0QMA https://t.co/P9jS8YlV9b",1
SITUS HOKI PALING CENGLI Kamu Ingin pendapatan extra tp gak mau kerja?join ajang bergengsi game online berhadiah JUTAAN RUPIAH!!Kapan lagi main game bisa dapet duit? DAFTAR GRATIS .WA : +6281313492133 https://t.co/j3MIxRznt0,0
Wfh membuat nyaman. Help😵,1
Mau wfh tapi listrik mati😭,0
"@worksfess maaf sblmnya, sesuai peraturan yg berlaku, anak usia dibawah 17 tahun blm bisa kerja.
kalo mau aku bantu, aku punya jualan online. barangnya baju dan celana. kalau misal mau, adeknya jualin barang barangku aja. gaperlu modal apa apa yg penting dijualin. oiya bebas markup hrga jg",1
